-1 0:-0.2778968567394603 1:0.312070503089475 2:0.103639589149624 3:-0.4920479437027019 4:-0.8699436164531262 5:-1.124395084604872 6:0.1235025875810652 7:-2.077860768949307 8:-1.001534192919201 9:-0.9538144114391526
-1 0:0.2025455733833775 1:-1.28477900556472 2:0.824449742515188 3:0.3472773669590672 4:-0.06314679641773742 5:-1.798102948534615 6:-0.3999560537327573 7:-0.8165990916103518 8:0.1286606906647957 9:-0.5451720981854286
1 0:-2.000926129630012 1:1.561881427048798 2:-1.158518624876682 3:-0.09422519962622972 4:2.609878192083431 5:0.4019556906527211 6:-1.354753863662147 7:-0.7745060066451742 8:-0.915596259355835 9:-1.466373507509261
1 0:0.09870354453463359 1:-0.857382743317841 2:-0.7659735112046518 3:-1.536352482805847 4:0.6693577834899083 5:-0.9084476782009612 6:-0.1101926998681815 7:-0.2662334701805483 8:-1.197231021354226 9:2.144057765978749
1 0:0.9055260903042009 1:0.1958495656517439 2:0.2671071378753748 3:-0.4772197243670163 4:-2.138029485708172 5:0.6303900354062215 6:1.120011839276502 7:-1.380907755056217 8:1.292335398767748 9:-0.6726477222629057
1 0:2.035166009856773 1:0.3040451880550075 2:0.389545908044079 3:0.6474535617764037 4:-1.082866818252676 5:1.027047638682675 6:0.2984514896362568 7:-1.786970131109673 8:-0.7608803521912928 9:-0.1277172969199776
1 0:0.7051798565392844 1:-2.019009198200207 2:-1.148090149844774 3:-0.6553960296078325 4:-1.241602514684725 5:1.694644467597572 6:0.1844934628005124 7:-0.3126058213515293 8:-0.3386686159477383 9:-1.471879078602552
1 0:0.9050972549709461 1:1.9034357693695 2:1.108008441455345 3:-1.107726717850291 4:-2.318933558500389 5:1.250284181902129 6:0.4235162912635803 7:1.011719197141287 8:1.25432447511866 9:0.3331220734896009
1 0:2.401263752232171 1:-1.608306026947005 2:-0.2754267045577026 3:0.01477681895315234 4:-0.5107219236477921 5:1.226402707303184 6:0.3128702592906455 7:0.2794922035979128 8:-1.83468795364223 9:0.03475083114469834
-1 0:-0.5397790482785878 1:-0.07902627683016063 2:0.5842716972599664 3:-0.7010169537340414 4:0.5810473688399335 5:0.5199873767013812 6:0.9457344168919872 7:-1.976174711909401 8:0.4875548328048007 9:-0.08154148709296626
-1 0:-0.06260273328914273 1:0.6252818047643927 2:0.7351197743024549 3:0.1360795802122228 4:-0.7910172333127615 5:1.982467993149186 6:-0.3895938718926497 7:0.3000401401702016 8:0.4394263913294911 9:-0.6682414117346238
-1 0:0.808371166635782 1:-0.1699675325171917 2:-0.8646562765825998 3:-1.977090645449662 4:-0.1002965892596765 5:-0.1530029249113631 6:1.64865536001075 7:0.6802587087126033 8:0.4140567549509351 9:-0.6855987760105761
-1 0:1.660984230252244 1:0.8056421384431935 2:0.2211166792204845 3:-0.2947199755272803 4:-1.026333207545449 5:0.5469511306555962 6:0.1237815133076795 7:1.160661097285733 8:-0.6259683012301258 9:1.31425104458946
-1 0:-0.6961966833687925 1:0.4345446620758862 2:-0.5897867071875001 3:-1.643361877230669 4:1.050452955557979 5:-0.6976685379040624 6:-0.1105686488170154 7:-0.3858904022481889 8:0.8224756584597248 9:-0.7722861161177326
-1 0:-0.4757685067169079 1:-0.5527796280243679 2:-0.8353148310387438 3:-0.9279020255425207 4:-0.3431760495029597 5:0.3862351055026138 6:-0.4658910738554622 7:0.3128192070174924 8:-1.470378282708637 9:-0.04469631998946504
1 0:0.4538679186157838 1:0.8686406797291597 2:-1.55477347916698 3:2.003987531483381 4:0.5141523372608173 5:0.3904844022395716 6:1.231320511034216 7:-0.1591805448024679 8:0.928437106790249 9:-1.011863784119795
1 0:-1.345976423574589 1:-0.2773975700458864 2:1.415553213738931 3:-0.07244213080004855 4:-0.5667847865115512 5:1.289168339535125 6:1.207181467724399 7:-1.804392946924387 8:0.2204117207552114 9:-0.1786417579835157
1 0:-1.229298565474117 1:-1.730747848532132 2:-0.3376492994498683 3:0.6868337469210105 4:-1.047989117338936 5:2.007737171205948 6:0.3530992203501218 7:-0.2637978253269135 8:0.1404111765867883 9:1.352619148335943
1 0:-0.4442379545789296 1:0.1115757416876662 2:1.7356292614878 3:-0.1015729280586269 4:-0.2958531099971105 5:0.4001025670944259 6:1.29078139245904 7:0.9812213039499375 8:-2.030297002215514 9:0.732495662524102
-1 0:-0.3989500525543416 1:0.7834143325753197 2:0.0009048253816448979 3:-1.144285231186831 4:1.349461516722224 5:1.706268035797816 6:0.4535670116920269 7:-0.3953511702874515 8:-0.4509315937586159 9:0.4278445704493657
-1 0:-0.01113962587184851 1:-0.3324888497097563 2:-0.2480333377925658 3:-0.6131912038271531 4:-1.032522919688577 5:-0.7508567300806221 6:0.4306476165154646 7:1.932000572193119 8:-0.4360944674731252 9:-0.1728818478727084
1 0:1.203530852484855 1:-0.6962649826043819 2:0.5250192117590431 3:1.107679282415308 4:0.4326255550638732 5:0.836418608421877 6:0.4225304238905472 7:-1.867274162662864 8:-1.094914354977281 9:-2.671100163025566
-1 0:0.01332757902972422 1:-0.5072807646484266 2:-0.2039772175327679 3:-1.188204100045005 4:0.3379690920063784 5:0.2455683653315039 6:0.5231040687785823 7:-0.3406817211430392 8:0.8910123504939422 9:1.173120613537896
1 0:0.2086940660856056 1:-1.918493975011582 2:-0.257192526652092 3:0.2878948070863492 4:0.4048143943436636 5:0.7075623537975981 6:-0.2423869409078724 7:-0.03418263778628969 8:0.2335608889367256 9:2.208270226561679
-1 0:-1.67877472481802 1:-0.2279857097619609 2:-0.8161391294833346 3:0.8936103365487358 4:-0.2576367634659565 5:0.4330900619923713 6:0.5463041906953012 7:0.9809976252042159 8:0.4368314294468246 9:-1.213360734989505
-1 0:0.246585355035813 1:-1.094981316179479 2:0.0360751559467854 3:-0.1077453726665385 4:-0.9416969954954085 5:-0.5915866341273295 6:-0.09479425445952566 7:-0.1003028256200991 8:-1.905944990514067 9:-1.56495863280897
-1 0:-0.006109482306834506 1:0.4211073744906861 2:0.4310769314114791 3:0.2796899100343364 4:-1.626637465595846 5:0.70252432655699 6:0.5304497377344669 7:0.7395937605615036 8:-0.7701862531611492 9:0.9585299564851713
-1 0:-0.004819886202153445 1:-1.158328854536059 2:0.5282316536209789 3:1.223487444263945 4:0.5674836839532118 5:-1.675137728335311 6:-0.2325530536544059 7:0.8286891028903886 8:0.3350432894795118 9:0.2708747678212673
1 0:0.7920470062078711 1:-0.2014990841968109 2:-0.9399273758301259 3:1.534659597709775 4:-3.320145165359461 5:1.397277741062311 6:-0.7299485444865235 7:-0.3502783235927025 8:0.9704673406097589 9:1.689105224118604
1 0:-2.183908773411604 1:0.03582551431790204 2:0.3953310050288444 3:0.8492348716361985 4:-0.9418841201714683 5:0.8315219544573536 6:-0.288924870045291 7:-1.152231011305186 8:-1.002133978632727 9:1.220297886193336
1 0:-1.093625908322491 1:-0.6845420172542049 2:0.6366265573098354 3:-1.694570115434516 4:-1.066896058905923 5:0.508523716232665 6:-1.331110306971127 7:0.8142333616352877 8:-2.016409171070831 9:0.1168528746755261
-1 0:-1.559066690072902 1:1.488607592993526 2:0.09837767620509966 3:-1.294821605378802 4:-0.5611619904082482 5:-1.182786544187901 6:0.07884528877082969 7:0.4227751682244596 8:-0.0632142592732326 9:-0.4479171274942744
-1 0:1.333388636963776 1:-0.6660185778005799 2:1.242002536103931 3:-0.1927204940848128 4:-0.008328972466670212 5:0.2598370935288856 6:0.8609504476005327 7:-0.4471438921704677 8:-0.1705221110186851 9:-0.8627035987163726
1 0:0.1491741388460611 1:0.04485555875100591 2:2.200906810639952 3:-0.746260420375306 4:-0.4785299894743853 5:0.5442821742375474 6:-1.361098128835937 7:-0.6119435601974378 8:0.4717760362108098 9:-1.977308782339039
-1 0:-0.7050127079608848 1:1.433637200901699 2:-0.8232757760986072 3:0.7535916347637365 4:0.5865314408153808 5:0.3384615401338795 6:0.5283319454550001 7:-0.2668571093878321 8:-0.9080847076032603 9:-1.644279813773401
-1 0:-0.8897076256758512 1:0.3590468488103669 2:-0.9685892508113693 3:-1.419673529713314 4:0.360576401763436 5:-0.4318180155552667 6:1.633572064314267 7:-0.7286596027766649 8:0.07836640524077804 9:0.4320330069935105
-1 0:0.001570936747703864 1:-1.019538344386318 2:-0.05694039018238448 3:0.5185914080730913 4:0.1401446290564787 5:1.41664398879104 6:0.5955868516851234 7:1.394088382447202 8:0.5078647289136881 9:0.3982631249092059
-1 0:0.3947300578183075 1:0.5660482388786394 2:1.018218135237054 3:-0.412902490158242 4:-1.008062995950678 5:0.3428011125203954 6:0.349586286117777 7:0.08670068373877084 8:1.358350804481142 9:1.01521369143808
-1 0:-1.065032177843175 1:-1.20840782274075 2:0.1937296089883571 3:-0.2273593551747262 4:-0.7111359545368799 5:-0.1595604277834317 6:-1.199964084111619 7:1.232236272914061 8:0.2304799604580345 9:-1.049542887685347
1 0:0.4684590636831967 1:-2.087358441305251 2:0.9531418052326693 3:1.417228535628563 4:0.08916345291085159 5:-0.6225604595636398 6:-1.680844641793403 7:-1.092722491002443 8:-0.3513916969485228 9:0.2453903921559894
1 0:0.3990035967398635 1:-0.1169053412784823 2:0.4150325854605578 3:-1.808800014643118 4:-1.758128458822441 5:0.54002344157275 6:-0.6228730916163784 7:-0.742360522256383 8:-1.378118361150889 9:0.6477367891627671
1 0:0.8413277929523226 1:0.04460703642371552 2:-2.558775215923871 3:-1.288469766849747 4:-1.443117893314058 5:0.6597310033437674 6:-0.9489643425722872 7:0.4741674496907444 8:0.4768188421541663 9:-1.409529811873206
1 0:-0.1511917156027129 1:-1.01827794507287 2:1.324357003721083 3:-1.347016266218083 4:1.946901424191823 5:0.6966222662174757 6:0.04430408220515705 7:-1.298695467505838 8:-0.4020029906437968 9:-1.444844855051005
1 0:-0.2756499717319826 1:-1.211397690115725 2:-1.020911965245855 3:-2.095204176723371 4:-0.06385083841779947 5:1.892675218400247 6:-0.0945416986407272 7:0.7397565747504428 8:0.2965646399833854 9:0.9018211713343484
1 0:1.32914157667601 1:-1.119720437811956 2:-0.2616901380880136 3:1.666547793976784 4:2.396910297015073 5:1.342014426074843 6:1.493477248873618 7:0.3094556953023825 8:0.4240726535623897 9:-0.03032115213461386
1 0:1.177664556164036 1:0.1274308478480002 2:1.793994775044968 3:-1.6014937578106 4:-0.1115099889762751 5:1.577526590894077 6:-0.417337367174862 7:-0.08326421717392002 8:1.685714237063779 9:-0.0612615514711836
1 0:-0.06077876104971345 1:-0.2721174601038214 2:-1.330747538515489 3:0.131499973399152 4:0.964887472398238 5:-1.460776764394944 6:1.293911161678187 7:1.047922260154475 8:-1.509725771235887 9:-1.208021493502254
-1 0:-1.109184801633141 1:-0.1734134374382822 2:1.130759913341 3:-0.3451907629345827 4:0.1336790546660157 5:0.389607484815271 6:-0.6043112678695978 7:1.257895321496846 8:1.670929789218695 9:-0.5349160322715112
1 0:0.4567450435708137 1:2.876892887483301 2:-0.1881073936280104 3:0.03236717106294722 4:-1.658678069646027 5:0.6475527793879923 6:0.3786377835280317 7:0.8770894520442984 8:0.1477105126020327 9:1.351208646561913
-1 0:1.691480481792631 1:0.7192106278489123 2:-0.9282194734697379 3:-1.557387566463854 4:-0.3388310959041046 5:0.4037364432570004 6:0.6836444312753807 7:-0.8256964868880725 8:-0.1655464452141626 9:-0.9735170216890402
1 0:-0.3237334292072718 1:1.282734188316392 2:0.5541969410711184 3:0.5016862919058837 4:0.5121617544758604 5:-1.490449969767063 6:-0.2194869727624298 7:-3.010030204187789 8:0.02925958298990255 9:-0.3925243481576653
-1 0:-0.6911525302708222 1:-0.8046557768839235 2:-0.135590605566303 3:-0.5366886470295804 4:-0.02029848784342456 5:-1.082520591998337 6:-0.1952071034530876 7:-0.4460904659972709 8:-0.8846021017330803 9:-0.248620200070845
-1 0:0.4425345773850053 1:-1.507728246614406 2:0.6289401580061763 3:0.1458914766847851 4:-0.1952086170518511 5:-0.6217806117639484 6:-0.6434346144580215 7:0.3703147271853782 8:1.305187165023834 9:-1.424925067394904
-1 0:-0.8342620433468764 1:0.6438582306756433 2:1.260969982108413 3:0.02177661523810348 4:-0.1399664154508805 5:-0.6732772022114872 6:0.1889661825678994 7:-1.181182864630598 8:0.7432915326074033 9:0.68068252355217
1 0:-0.5127246613550445 1:1.038728692856585 2:-0.3452442447912539 3:0.9066328211073037 4:1.018402073712414 5:-1.188628920679869 6:-0.8850138184731914 7:2.646108724010417 8:-0.4982571307602152 9:-1.817399960332894
1 0:-0.8702442788036177 1:0.09061871058712385 2:0.3753812379410599 3:-0.3700145610060147 4:-2.283534379452166 5:-0.7954496656297264 6:-1.087189250914696 7:0.4529541357057236 8:0.7372338241398056 9:-0.8918480742816667
1 0:0.2522438631651248 1:-1.032341808551249 2:-1.849394075146913 3:-0.27698952272996 4:1.705661021809503 5:1.464391100505259 6:-1.073401147551421 7:1.221650478701746 8:0.3705622074097704 9:-0.2977242760818584
1 0:-0.7862238087499993 1:0.8502197593337463 2:0.5708170042933376 3:1.235220660580155 4:0.5501530316548371 5:-0.2079841317530567 6:-1.7151258047696 7:-1.448930918185503 8:-1.017832715758428 9:0.2408388647643044
1 0:0.8837019078192844 1:-1.235484923005157 2:0.4532271143284369 3:0.5301651433783535 4:0.526177039458664 5:-0.04684404555625273 6:-0.7947218431318395 7:2.12765000121193 8:0.2027095831742807 9:-1.306022826363547
-1 0:-0.3976566076570025 1:-0.3949912104725735 2:0.9667723874198213 3:0.1278117317251334 4:-0.430118627318089 5:0.2311841184666645 6:-0.2623841909554286 7:-0.3557530257321809 8:-1.132089151122624 9:-2.021558791394698
-1 0:-1.364966831145979 1:0.5651023806859879 2:-0.4542867050516184 3:-1.419821938365781 4:-0.7234247192019231 5:-0.9305463406234216 6:0.5540708766271792 7:0.8218577698231067 8:-0.4806892271232324 9:0.5715151452788927
-1 0:-0.4141482059259838 1:-0.8144684251665572 2:0.4678214007797512 3:-0.2547604430020378 4:-2.041132892635654 5:0.5306287165212815 6:-0.4265297484390112 7:-0.3633373437357146 8:0.3702825088979441 9:0.1760633465415233
-1 0:0.9407525953887435 1:1.157654311902579 2:0.4404309740563915 3:0.1723693284833227 4:-0.8436523880977065 5:-0.1655970247563512 6:1.431206903802644 7:-1.133680592201904 8:-0.02969012545407607 9:-1.38198724845101
1 0:0.5720556893161933 1:-0.9317670928470215 2:1.486252954525632 3:0.754295407940712 4:-0.5922564519459841 5:-0.006092399791006989 6:-0.7587433127495347 7:2.539923719401331 8:-0.9110123961569702 9:-1.763550912877543
1 0:-1.591479312266534 1:-0.3687073401484512 2:-0.193615976364742 3:-1.165906744091157 4:0.08631980344018288 5:-1.693136418153255 6:-3.077406762097481 7:-1.124986540898853 8:1.669007298264216 9:-0.1086316052080498
1 0:-0.009753983412697967 1:0.08365860357703098 2:1.626223069357956 3:0.7750653820373635 4:-1.88908483327396 5:-0.07120478571510636 6:0.5378109538686132 7:-1.406503436938387 8:-1.17103946396241 9:-0.6527672218673914
1 0:-1.496541167102543 1:0.06035275487735445 2:0.8348432469882611 3:0.7770541999370403 4:0.1666800109091005 5:-0.5337731559475418 6:1.006068399911972 7:-0.6240305687464822 8:-1.969798851594188 9:1.339875057945919
1 0:-0.06703203891118402 1:-1.48151832102374 2:-1.608237066991885 3:-1.998971706891809 4:1.353634026318255 5:-0.5711515136472415 6:-0.6731057114906165 7:0.195321939220637 8:-0.4316511449667313 9:-1.466939139362274
-1 0:-0.4003896638004536 1:0.4212469029151673 2:-1.019529114095808 3:0.316043361508611 4:-0.5606108141322963 5:0.276531380151308 6:0.1036471890680652 7:-0.3998644656018775 8:2.529187398283201 9:0.5004798519790612
-1 0:-0.3108111022699087 1:0.9605641208892041 2:0.5765041549470779 3:0.09471456940715751 4:1.194318716506642 5:-0.1700788414494348 6:0.2804170641683301 7:-0.7262234521522913 8:0.7736413131005661 9:-0.7867757100506615
1 0:-1.219422474989718 1:2.90483762135919 2:0.8186293098531902 3:-0.8462448713058016 4:2.07973966173045 5:-0.3203023523225316 6:0.8082598151588416 7:-1.310327600321444 8:-1.43854435710684 9:1.844557986322988
-1 0:-1.826041786634742 1:-0.08835135194132603 2:-0.1217902752808859 3:-0.5296648044686525 4:-0.9241842745873103 5:0.416052842742107 6:0.2751570032331432 7:-0.03331540213165032 8:0.1680158127911719 9:1.135581196952734
1 0:-1.626903274162683 1:2.371682128635493 2:0.3280082997208487 3:1.906451189393168 4:0.9248075378139849 5:0.2696070181924613 6:0.05084971843884849 7:-0.6228518130084952 8:-0.9746687083375855 9:-0.7937091136917632
-1 0:0.01587027092277353 1:-0.5018880299174582 2:-1.124076692126006 3:1.542997386817781 4:0.5921752745099546 5:0.9314003850306984 6:-0.699944123345183 7:-0.3881570591051144 8:1.279527985899046 9:-0.6619826095739852
1 0:-1.51201448616232 1:-2.017766214932248 2:0.02613416578034437 3:-0.3278102938840637 4:-1.649399503722188 5:1.779732811017601 6:1.758122071743486 7:-0.7305303292632128 8:0.1374044721920755 9:2.896768511185284
-1 0:0.3537763333854377 1:0.3614281909092099 2:-0.05478525160020242 3:0.2351376859134463 4:0.1943313316481966 5:0.7555063541074863 6:0.4988837473036092 7:-1.984462932249733 8:1.026446069349035 9:0.265137688847521
-1 0:0.9443468869918326 1:0.3885186889161678 2:-0.5535333089198001 3:0.764513707820018 4:-0.2882104966943932 5:1.900666486945556 6:-0.2403042906593212 7:0.06877977776416386 8:0.1775643579449732 9:-1.813707793835605
1 0:-0.177012141105038 1:0.3039304432011632 2:-0.7163092960970061 3:3.123831023815921 4:0.8318726294325519 5:-0.6162843998705144 6:-0.5559299230054435 7:0.7508536088182026 8:0.7379382309652663 9:0.2447893228088998
-1 0:-0.3313594773043528 1:-0.6649033319752414 2:0.7620806396684582 3:-0.4212329463782088 4:0.0387497983175711 5:0.5958152495356436 6:0.241439435483255 7:0.2740535741213613 8:-0.3785713702417552 9:0.5373806856713085
1 0:2.01097612820013 1:0.4665574634253177 2:-0.3653224398040461 3:-0.8094412927609049 4:1.045863336381283 5:0.9108014584796074 6:-0.4712099403600142 7:-0.5752524656614583 8:-0.03539058848468124 9:1.452711033586719
-1 0:-0.218310766543206 1:-0.9065284767259368 2:0.2722198180024155 3:1.313218647465244 4:-0.2182118214694952 5:0.2733044682631514 6:0.4629050588749785 7:-0.2048163951853589 8:-1.592425923699876 9:0.8823052859440853
-1 0:-0.9507989006470772 1:1.427520196844106 2:0.4280873516897369 3:0.678888715295318 4:-0.1412144093327395 5:0.6352723475988786 6:-1.185509126865565 7:0.5766918507064368 8:0.3290899973087834 9:1.563858974759513
-1 0:0.803002211662317 1:-0.01636260366252678 2:-0.7513053347955054 3:0.1488588336817523 4:1.231232491477818 5:-0.3531298578433857 6:0.5137660206533757 7:-0.4620815178694447 8:0.1113030674582169 9:-0.5498398048084526
-1 0:-0.0103336909039432 1:-0.5923173050641145 2:0.22140422242726 3:-0.1045333774166758 4:-0.868057599325712 5:-1.115616713873786 6:0.2612590577491349 7:-0.299094295442742 8:-0.8317756339174135 9:0.919232428975239
-1 0:0.3339822787233911 1:-1.623524923635311 2:-0.7305281415809931 3:-0.1602931524597126 4:-0.7163725177471626 5:-0.008698417792699064 6:0.80788104909773 7:-0.5910027922921268 8:1.30361310285886 9:-0.9595648924935174
1 0:1.069904579012795 1:-0.5579022136244057 2:0.1724824132581679 3:-0.0685150036130646 4:-2.351418457408938 5:2.008777181680317 6:0.4739085657341788 7:-0.6189882208253469 8:-0.5080348304051976 9:1.105823228783811
-1 0:0.6432254712761125 1:-0.513697964705913 2:-0.004959861258520836 3:0.3552930123047174 4:-1.319413984663341 5:-0.4935014994629048 6:0.1996579255730259 7:0.623186256953855 8:-1.491330548089278 9:0.2134350523816435
1 0:0.0630645478422214 1:-0.9460147584492761 2:-1.684117628464652 3:-0.7360570542595187 4:-2.21670916402237 5:1.445431514557546 6:0.5680823711810963 7:-0.08984106838254331 8:0.3582593283363357 9:0.5058617097038547
-1 0:0.2145266019067783 1:-0.007020857109323523 2:-0.2215776063121167 3:-0.6081198436646756 4:-0.5029647816562726 5:-0.03084640113218261 6:-0.9287786517117319 7:-0.5880895467045464 8:-1.226622391908974 9:0.8553985325240757
-1 0:-0.5392592572309344 1:0.9795762225656388 2:0.1884761156699171 3:-1.980121942587365 4:0.2512658606973853 5:1.618492704553892 6:0.02623621660824636 7:-0.239131719954981 8:-0.9586270324880842 9:0.3495352557732256
1 0:-0.864704613433792 1:0.4207781048443166 2:-1.71297583535644 3:-0.1428420449608277 4:0.772783592751443 5:-0.9938334318740876 6:-0.8474559003966801 7:-2.460621299570809 8:-0.2464246592393243 9:0.6084250798628398
1 0:0.8554447486444759 1:-0.8900822454170289 2:-0.9348868070956355 3:1.581855647582287 4:-1.71074073931924 5:1.12250199564263 6:-1.007349557812194 7:-0.04990639063436149 8:3.185005824517623 9:-0.4164067149805748
1 0:-0.254539493014484 1:1.390517868535699 2:1.26825050583616 3:1.076632330238415 4:-0.4151620981088358 5:-1.369155168506502 6:-0.6283851311101298 7:-1.032526464312584 8:1.791973951180928 9:0.9807092927434394
-1 0:-0.823962660426613 1:0.4555279915192855 2:0.5606134788521804 3:2.030123269506608 4:0.3970685830882733 5:0.9515129875148042 6:0.4351462079278465 7:-0.8863162181804513 8:0.009660860680884656 9:-0.1125384913790192
