-1 0:1.241133940743748 1:-0.01294156446182674 2:0.6747389287628235 3:-1.630047230221007 4:0.8266486203390716 5:0.6063771734463966 6:-0.2030126220920074 7:0.1364611022162049 8:0.2013989821896855 9:-1.781529463171556
1 0:1.714468079984246 1:0.09099106990972089 2:0.7263161539889484 3:1.544079932800502 4:-1.774773171071546 5:1.796726781220241 6:2.420570513947239 7:-1.232244645101736 8:-1.413883783693464 9:-0.9767578663029034
-1 0:-0.8717811733218802 1:0.3040285233580261 2:1.242778823073169 3:0.7280692218317739 4:-1.308764972352221 5:0.1058137398621221 6:0.5440322988235918 7:0.7925723350192539 8:0.8164349692261489 9:0.1906646784885115
-1 0:-0.6550563522969793 1:-0.06952867761820011 2:-0.08337341610578397 3:0.3694562681663546 4:-0.1744976258162389 5:0.3732772136068018 6:-1.234904949740913 7:0.9739927986631516 8:0.1086962163329275 9:-0.9305015112923737
1 0:-1.282698590758593 1:0.6555150665799524 2:0.666133430001021 3:0.100728567863245 4:0.7356260849287415 5:-0.5524067098100822 6:0.7532203876543769 7:-1.609459875171712 8:-0.2575583085846497 9:-1.820181743874895
-1 0:1.186670434051105 1:0.1263465227159045 2:1.781472289489229 3:0.7493889819945917 4:0.1218055795888702 5:0.4464851457419511 6:0.3079896623665059 7:-0.1182876711750656 8:0.2588264906977785 9:0.3829178616087856
1 0:-1.292835163875839 1:1.433028257564047 2:0.7249447138978213 3:-0.3561642140252104 4:-0.1304490746010522 5:0.2556104871444755 6:-0.1348913630945794 7:-1.632861357671123 8:0.7689157166910334 9:-1.909351421240777
1 0:-0.02114696163871499 1:0.1948390417229855 2:1.73995888336708 3:1.853391344901838 4:1.814813154088121 5:0.7116281258872668 6:0.3701848023385236 7:0.003203729879729744 8:0.1057362111424338 9:1.177040612363294
1 0:0.4745993885172481 1:0.5965313777786005 2:0.1046516683061617 3:0.06353335927204469 4:1.168435323542965 5:1.095967859688491 6:1.315700527673181 7:3.008002962642454 8:-0.7670398969229879 9:-1.218846427746661
-1 0:0.06468249167607705 1:0.2054451374636328 2:0.7781945384810278 3:-0.3576520926844247 4:-0.2521318133083691 5:-0.6872665980997916 6:-0.0207893332694368 7:0.4825699553274981 8:0.04802622027311027 9:2.045087853251937
1 0:1.250119106304826 1:-0.1391436397250477 2:1.605421357676814 3:1.172071355670437 4:0.6974427612643359 5:1.766084722309513 6:-1.631894286664204 7:0.3823782894202079 8:-0.7240972908030648 9:0.1235910744230962
-1 0:0.04767935779929296 1:-0.5380921886758342 2:-0.202372976183042 3:0.2689939752688194 4:0.190911517634183 5:-1.089833927046421 6:1.280363796935233 7:-0.3798740817898092 8:0.1690178806057038 9:-1.227486123108992
-1 0:0.3047087845878257 1:0.9463034167914312 2:-0.2882556992511148 3:-1.669751704317421 4:-0.5776772774036031 5:0.5131160546708539 6:-0.30876296148163 7:-0.4556548316592556 8:1.130962426580314 9:0.3952893597161022
1 0:0.290734221143228 1:-1.941550610219568 2:-0.5299005341888193 3:1.82943638429673 4:-0.7367420762663415 5:0.7366677957518216 6:0.264245814199834 7:0.2917468222488151 8:0.519441705574094 9:0.8534066235452121
1 0:-0.275891104865207 1:2.593153586324441 2:0.6416616675710044 3:0.9675161443684468 4:0.4706201244518052 5:-1.493278757779934 6:0.8181430108912009 7:-1.272978890462649 8:-0.4991578463285596 9:-0.2051847630316989
1 0:-1.623472149091453 1:-0.8027137899737775 2:-1.193746222264758 3:0.3399990160991396 4:-0.1285471336029724 5:1.732113448376865 6:0.3227497817264852 7:-1.373266721525923 8:0.1841027473896303 9:-0.7367717038890408
-1 0:0.7785142771309175 1:0.855921962281699 2:0.3923704397273607 3:1.400669151012276 4:-0.1145921747228202 5:-1.228301485038054 6:-0.398857197262297 7:-0.2537786421021447 8:1.645883379609881 9:0.05016524672109197
-1 0:-0.08241467479297376 1:0.750777797253527 2:1.49785913554163 3:1.302243893652779 4:-0.3870562784166015 5:0.3544702991168716 6:-1.263480305573352 7:0.3166957773676804 8:1.388153644752909 9:0.6034876355340701
-1 0:-0.01590546686523425 1:0.8808058143879983 2:1.759502579612477 3:0.7136180678715209 4:-0.7473825620678886 5:-0.2572301020682132 6:0.1392493330004728 7:-0.02271844957382908 8:-0.303213530606171 9:-1.425524551995698
-1 0:0.07148711102261157 1:-1.349132904147029 2:1.211883525608923 3:-0.06844480556069113 4:-0.6859552132298244 5:-0.9229984246303571 6:0.6692851402036571 7:0.4770897986200424 8:1.037351999583455 9:0.07123107360431917
1 0:1.676454808558298 1:-1.78730738866984 2:0.2804820707701645 3:1.188751180173847 4:-1.146987362995977 5:1.363355926596576 6:-0.05842241349612354 7:-0.5138375031410553 8:0.9611743496479813 9:-0.5388533747556015
1 0:-2.190215520973247 1:1.018854131923771 2:2.203223231040044 3:0.9409844036807079 4:-0.6493489108499259 5:0.2048295040117809 6:1.039275483857877 7:0.1830934058548264 8:1.37328716392245 9:-0.2475273976226434
-1 0:0.3066566240745668 1:-0.6323359986376806 2:-1.792099034858411 3:0.9546280286711403 4:-0.594495485492355 5:-0.01970072060555122 6:0.9222291147194129 7:-1.324006054218456 8:0.1414594932281602 9:-0.9337048107350956
1 0:0.02644625180086492 1:0.2394768489562272 2:-1.005295207643959 3:-1.416394462841721 4:2.106264574733762 5:0.6150224553757145 6:1.460273935652472 7:-0.3383007032291815 8:0.5907463288987127 9:0.07264574245223139
-1 0:1.474695390812589 1:-1.096611611708924 2:0.5610333337899315 3:0.683431635444006 4:-0.1698173912675801 5:1.176907411367812 6:0.04768063253808667 7:-0.6662312786697755 8:-0.1846647562187546 9:0.429695526978158
-1 0:-0.3866357049970682 1:0.9375147001102033 2:1.269346809218562 3:0.4097943851216782 4:-0.1636658995938686 5:0.8879688778713007 6:0.5905467999940165 7:-1.086071463358074 8:0.7706290949409739 9:-0.009677040033368471
1 0:-1.499572554224572 1:-0.1923026131839709 2:1.034173306655374 3:0.8914441238347284 4:-1.976614781340386 5:-0.6264824959216506 6:-0.5422377523083637 7:-2.231134070657048 8:-1.733477246885451 9:1.423079413431478
1 0:-0.7425310122917548 1:-0.03925583760817102 2:0.4791723069540018 3:-0.4024149100831853 4:-3.059730825141898 5:0.05378825249245101 6:-0.2365004191816989 7:1.541139336077052 8:1.329555685242125 9:2.241613393759133
1 0:0.5957808874167779 1:0.1647739111670864 2:1.564011757070926 3:0.4320475704816585 4:1.159747147586289 5:-0.9694563569392906 6:-0.5127856928664871 7:0.910773992814922 8:-1.239303390363498 9:-2.308495954030474
-1 0:0.6485503910231482 1:-0.7840605305024066 2:1.21168605582492 3:-0.2365581537735565 4:-0.8754557823872596 5:-0.4346968514018957 6:-0.2563721677676786 7:0.01693250664918312 8:0.5942843433359531 9:1.159633800378703
1 0:0.1697493565714876 1:-0.4599279011030745 2:1.273904813745659 3:-1.849902712081306 4:0.1404790917600164 5:-0.280259008774967 6:0.4825249334727789 7:1.231904003608092 8:-0.3797438237342407 9:-2.143157984104733
-1 0:0.5248081919264241 1:0.7607187044998662 2:-0.1184404992043585 3:-0.9466808072952635 4:-0.6009679171030342 5:-0.3098039199691186 6:-0.03085213604879703 7:0.3854874663628703 8:0.5128576309607304 9:1.150074210423198
-1 0:-0.05662099389452811 1:-0.04940272773556877 2:1.715728432031885 3:1.237897687665692 4:0.6761099955532605 5:0.2628569435666734 6:0.5656244229621252 7:-0.4792507002245839 8:-0.7618438019634125 9:-1.161738154743854
1 0:-0.3797765481200464 1:1.276019979456719 2:0.5148579330295121 3:-0.6283445742628839 4:0.2387173577337801 5:-1.390998232915024 6:-1.495969403197764 7:1.582988494323608 8:-1.00214891739724 9:0.03128377776924757
-1 0:-0.7877710125273081 1:1.142595267928821 2:0.9854865139696186 3:1.344323966483133 4:0.1081118440808988 5:0.3855164636022195 6:1.165256485185087 7:0.4391927119505435 8:-1.534426395382506 9:-0.4514055464723244
1 0:-1.992253872850116 1:-1.358047130094373 2:-0.5726330865244896 3:-0.3514476876764051 4:1.214224476779608 5:-0.5639034487462462 6:-1.4968939580512 7:-0.4984396694832747 8:-0.1096263108019086 9:2.237020795612879
1 0:1.136924271672965 1:-1.89864228814192 2:0.5860590082865743 3:0.3369904261730494 4:2.218611093440944 5:-0.09065563455641543 6:-0.5948065405162265 7:0.7946519910849696 8:0.5754388984570094 9:-1.11659702527836
-1 0:0.2731593871827852 1:1.181923987316559 2:0.0936441876801976 3:0.8463542270889508 4:1.3083623407038 5:-1.405525021671781 6:0.1432915866795999 7:-0.7921367876912487 8:-0.4294587771887652 9:-1.138463691757621
-1 0:-0.3080116600904155 1:1.365522911718881 2:0.4591950624561729 3:0.434969711328959 4:-0.3026210097550642 5:-0.3706020572209278 6:1.386572340850662 7:0.4603285340256179 8:-0.7130300528864878 9:-0.3338981612006756
-1 0:0.6187041974038304 1:-0.9676167614399424 2:1.624982946777622 3:-0.6458444726673904 4:-0.02936671356526898 5:-0.6300421724182029 6:1.00837748111705 7:0.609632283387729 8:-0.3751495939544092 9:0.4689241165786144
1 0:0.219001679832465 1:0.005189085415766976 2:0.9619361458503134 3:-1.693296681381252 4:0.713324025070019 5:-0.3136525838825877 6:-0.09450380994904406 7:1.19003895886669 8:1.70715774828462 9:1.372865631244443
1 0:0.7652146337798316 1:-1.443124517449384 2:-1.958651676261127 3:0.1906381424894438 4:-1.257037464402238 5:-0.6369872046738303 6:-0.552680648507312 7:0.6505381955831196 8:-0.7324210593740411 9:-0.5232977110313367
1 0:2.064912920028454 1:-0.409440149056382 2:0.3013118040024507 3:-1.243838322334754 4:0.4369785296917804 5:-1.087069960105181 6:1.706041660702509 7:-0.5347073451214299 8:-0.7875159338653375 9:-0.660364474344611
1 0:-0.5066950929801428 1:-0.208592752513314 2:1.926029377501648 3:-0.1848223846580853 4:-1.591261588012906 5:-1.598989046187569 6:0.5929472421725345 7:2.211103812060402 8:-0.3697926940934694 9:-0.4713506179094952
-1 0:-0.9139574519173312 1:0.2970854761449003 2:-1.715307658183331 3:-0.01057375457941089 4:-0.3318751717635817 5:-0.3516141897315602 6:-1.818498100687651 7:0.4036249647275651 8:0.6284958153718541 9:0.3330827999605111
1 0:-0.2131301841255784 1:0.4937422773240089 2:-0.08111795336691215 3:-0.1565984154556682 4:1.06839477929071 5:-0.4053141451185953 6:1.558272520333992 7:1.578579077037069 8:-1.517255856947056 9:0.9425247859116446
1 0:1.916165870623503 1:-0.2229631749565883 2:0.6714942536302153 3:-0.252900142021168 4:-0.7584434150556459 5:0.997587821551598 6:1.008848531515193 7:-0.4656268501896605 8:2.44018546262216 9:-1.747886543514248
-1 0:1.922990052076058 1:-1.417259067370783 2:0.04806686379517125 3:0.2709524095089548 4:-1.536777765942119 5:0.03961611559666927 6:0.279691844998801 7:0.03560525240792523 8:0.5734912213047015 9:0.8140536593286823
1 0:1.185077756377575 1:1.369131088534852 2:-0.2292958343253688 3:0.7542019815224175 4:0.6543714374617597 5:1.111427621935544 6:-1.530679236968837 7:0.6101622127148274 8:-0.1479282381714899 9:-1.114067187260112
1 0:-0.8527971982493091 1:-0.4218339192355141 2:-0.9545263076308443 3:-1.059995231773447 4:-0.2501554138159027 5:-1.390907282488839 6:-0.6327542419227241 7:0.5985627297634893 8:-2.112218267043553 9:0.2030777498646444
1 0:-1.693468996347776 1:-0.5359510260935076 2:-1.399823259488578 3:-0.2048501319613903 4:1.004019619681052 5:-0.055972408009187 6:1.671048161442112 7:-0.7258247701255758 8:-0.04015416587228476 9:0.3930493884402861
-1 0:0.4319921548240858 1:-0.01162518874181015 2:0.4080829468572708 3:1.68679012195525 4:0.3169215639926108 5:-0.02823439760423076 6:-2.076746189138672 7:0.853686726816332 8:0.4997991289426245 9:-0.3610609153946596
1 0:-0.2910319303479155 1:0.1805915233754317 2:-1.261065148208905 3:-0.1970877965440345 4:0.3991017296264658 5:2.05950473006555 6:-0.3471502886706785 7:1.810275762293656 8:-0.006921568775353719 9:0.5321422957830388
-1 0:1.589078889552595 1:-0.3472952097401386 2:0.2089999052919174 3:-0.8548766218798871 4:-0.004543484807813991 5:-0.3048006081702711 6:-0.195860852661886 7:0.5462312218953156 8:-1.099485186739429 9:0.6205982587341787
1 0:-0.7894271905260448 1:1.790227177837015 2:-0.05037830757935218 3:-1.444425150514845 4:-1.765091938463629 5:-0.2862641471714719 6:-1.224068429759598 7:-0.5016467804049738 8:-0.3227207161196953 9:-0.793279358313867
1 0:1.828187328590411 1:-0.765159100216284 2:-0.9967755161022944 3:-1.847599914136525 4:-1.121111927946166 5:-1.359237626901924 6:0.1354510942794465 7:-0.7002747089179743 8:-0.1266246540880918 9:0.1980599139218158
-1 0:0.08934910030820661 1:0.03509709052184971 2:-1.927666250333403 3:0.214991798684635 4:1.0557835665918 5:-1.906540042739931 6:0.3767086530308941 7:-0.07882083658464771 8:-0.01906637378708317 9:-0.5955993834765749
1 0:-1.227159602492909 1:0.144137990290976 2:-1.7454516450565 3:1.252338504975052 4:0.4529518702910647 5:-0.3276224418090014 6:-0.1056998489901141 7:1.107801416580125 8:1.996660200536181 9:0.2168139136664068
-1 0:0.63919668528419 1:-1.457651908721385 2:0.1217535678262403 3:-0.06078517642818132 4:0.1306796967071311 5:0.04471435622079571 6:0.3651419087460017 7:0.5461908586743316 8:-0.574575480200433 9:-0.2538084833154013
-1 0:0.5678297195803439 1:-0.8378269620015409 2:0.3841782070177547 3:-0.06565318956319506 4:-1.26983858774838 5:-0.7291729862205216 6:-0.8207897910369759 7:-0.03646251964269728 8:-0.6638460870078854 9:0.6018649112727117
-1 0:0.7847353395869199 1:0.4986205098168329 2:-0.8778070979152683 3:0.3204300972168106 4:0.6164237356216472 5:-0.2547405187754799 6:0.1656882894980656 7:0.1321146864497483 8:0.574282071719072 9:-0.73809426728684
1 0:0.7896743817767473 1:0.7139773301844975 2:2.696218453138801 3:-0.6120539289447523 4:-0.4563138131904541 5:0.9813628493535654 6:0.04799228372247171 7:0.03339885383821567 8:1.483913624520366 9:0.1394054222568132
-1 0:-0.1242825867483316 1:0.7386723503306502 2:-1.475757210472754 3:-1.093383151452409 4:0.2539220250525414 5:-0.8366262910125064 6:0.8489680957503001 7:-0.6587657406695044 8:0.3930052031579118 9:-0.2533145839029409
1 0:-0.3960865043336761 1:-1.578943234328595 2:0.6815782978614037 3:-2.804234367613884 4:-0.0870213315347014 5:-1.308350108713429 6:0.4623509620709512 7:-1.232378652805981 8:-1.720978609205211 9:1.397733670418967
-1 0:-1.017399508966527 1:-1.453921352494733 2:-1.282662307993926 3:0.1311503199628661 4:1.779933781072693 5:-0.3789749598857186 6:-0.7617391594780208 7:-0.469347323128413 8:0.257478122476633 9:0.3328155635683721
1 0:-1.049956998939897 1:-0.8345862810067222 2:0.734668661057696 3:-0.9015798503347275 4:-0.5898448711225354 5:1.067173413982092 6:1.674639285755323 7:0.5414829388468416 8:-1.370389658385737 9:0.9888669865924886
-1 0:0.2352094391599161 1:1.000409197144162 2:-1.335965231122445 3:0.1102634375107187 4:-0.2250038990079554 5:0.6948698325164139 6:-1.555906119351324 7:0.06201636273776565 8:-0.5146966564098719 9:-0.1570459592438039
1 0:0.3414494410887688 1:-0.3611797380548116 2:0.3290997215941597 3:-1.521685603365015 4:1.139579707193829 5:-1.906992094948316 6:0.7822871276664832 7:1.025512092329519 8:-0.2378193113650872 9:-0.4806328293941314
1 0:0.8010663677968056 1:0.2403717082940692 2:-1.067665680499188 3:0.3646964963441819 4:0.2606318154995382 5:2.194601111946289 6:-0.7837551452718705 7:2.190293357706689 8:-2.034854644001296 9:-2.75860191322992
-1 0:-0.6100648829607362 1:1.062175765660818 2:-0.6580126702928963 3:-0.1137150267762042 4:-1.272784798434285 5:-1.249371168663141 6:-0.11246929453461 7:1.659111430821411 8:-0.670855471119123 9:-0.9960052055037779
-1 0:0.6157521640640786 1:-0.2756445960356597 2:-0.06193700571977041 3:0.2357498208630639 4:1.045744692101688 5:2.330215689884725 6:0.220065628531508 7:0.2227690428966771 8:0.880736302414417 9:-1.069772091273726
1 0:-0.4991432930040168 1:0.4462817645610422 2:-2.55355980763573 3:0.4361567264053094 4:0.506707528654277 5:0.07983157130458501 6:0.7419762227870336 7:0.7861749003777985 8:0.122095616862459 9:1.364823522916216
-1 0:-0.3016126775171977 1:-1.533109084955787 2:0.5258562674790972 3:-0.3203859910528714 4:1.525739740967178 5:-0.3018115644294493 6:0.9338029950456916 7:0.3554254630193609 8:0.7709267580664296 9:-0.3338355422329334
1 0:2.82026433017687 1:1.919249927976976 2:-1.187021918771969 3:-0.8628161311148844 4:0.7968749186051051 5:-0.1975577297270895 6:1.967433433970553 7:0.07016898931661143 8:1.67200612981284 9:1.084829020370563
1 0:0.9654233005141466 1:1.638239206738344 2:0.4847234376077225 3:-0.6541904783781586 4:-0.8725233274496902 5:0.3615550891701388 6:-1.244712277569711 7:0.07134364918346908 8:1.181449207711648 9:1.363554307886442
-1 0:-0.5059037720741612 1:0.8344988367145197 2:-0.7047983956424994 3:-1.714805368219476 4:-0.1929025553940703 5:-0.5855695080802469 6:0.2577250622508624 7:1.178748221989296 8:-0.9623918977219279 9:-0.5038636202917659
1 0:0.02322750091322287 1:-0.04770466894704377 2:0.7594443131355779 3:-0.2183339310409971 4:1.333641170518817 5:-1.177764914266347 6:-1.818814293197863 7:-0.9233674229683334 8:0.9990661570738 9:-2.071558268639853
1 0:0.1269966664132169 1:-1.835316988623864 2:2.194184704526028 3:-1.1096841814141 4:1.048897110300683 5:-0.6371110331364118 6:1.169617396840581 7:-0.5267441826852863 8:2.159172805200269 9:0.4434426140762476
-1 0:0.3783646875156248 1:-0.03716863824495449 2:1.550343814421411 3:0.3555210632421072 4:-0.4700668367564946 5:0.4712015551812462 6:-0.3274165931670391 7:0.7416750928095041 8:0.7967487982868423 9:-0.2767662048729058
-1 0:-0.1324120892923581 1:-0.07430304661865487 2:0.2855834620644322 3:-0.306670481076095 4:-0.988047964795838 5:-0.5515276309534826 6:1.108610635438754 7:1.196182923046075 8:0.5991732349518017 9:0.3361245984865994
-1 0:0.4402613469839351 1:-1.088666639978129 2:-1.351238677023905 3:-1.009799519724095 4:1.280116457102155 5:-0.2374160517783672 6:0.6108097602112327 7:1.100286937957595 8:-0.2268223644941452 9:-0.6937447621863289
-1 0:-0.4835795456711262 1:-1.033329523913793 2:0.3489817629099781 3:-0.5047340386641168 4:1.346359560319184 5:-0.1787694474716877 6:-0.9419007135704363 7:-0.5288222873383031 8:-0.8841596042859641 9:-0.5363500171984074
1 0:1.058730585683723 1:0.2249950719953006 2:1.165669149664389 3:-0.5747304020905022 4:0.3473330633584296 5:-0.512299998038222 6:-0.6833656196949139 7:-1.058378692806418 8:1.592431597856243 9:1.835713735391162
1 0:-0.07075152008017351 1:-2.010335683570964 2:0.3157534059967809 3:-0.3643499792099779 4:1.542300318982673 5:-1.329300669085816 6:1.790162104439774 7:-0.5647134822684949 8:1.529985614473283 9:-0.8160999954623038
-1 0:-0.4191912358160387 1:-0.2115014457038963 2:0.07445231065338488 3:0.3291001416633597 4:-0.7209397750954343 5:-2.126716247405367 6:0.07808420271835874 7:-1.10568166615593 8:-1.50935551168324 9:0.350191597280728
1 0:0.7823029322048697 1:0.168647400341892 2:0.1057475386119497 3:1.078232503608993 4:-3.103262584159372 5:1.707694932592425 6:-0.57374377837271 7:1.489745298681009 8:0.3953565338945644 9:-0.9264469331713474
-1 0:-0.04301954678393661 1:0.3360161562149139 2:-0.5003341873699929 3:-1.125844475001026 4:1.214459383741946 5:-0.8414145338493028 6:1.475759939427455 7:0.03537409249506823 8:-0.71020897223843 9:0.4083753699817206
-1 0:-1.34747473802699 1:0.004962462857652661 2:-0.7048391795731548 3:-0.2181782595966114 4:0.9935269257394724 5:0.6514882858376625 6:0.0615288035343616 7:0.2831398508440606 8:-0.1028497401432186 9:-0.5204918761787217
-1 0:-1.142533967804744 1:0.3439448026851067 2:-0.4020305954975075 3:0.2386835678226743 4:-1.179159824116569 5:-0.3623883678334507 6:-0.5204454273465589 7:0.7303008234096876 8:1.400240667649986 9:0.1502320791556011
1 0:0.2345714978155883 1:-0.1934441426977989 2:-0.6469969698180572 3:-0.5431144769929658 4:-1.158278775670877 5:-2.298850015600663 6:1.555642335455955 7:-0.5181218423706627 8:-0.6851535415434195 9:0.5062405430328595
-1 0:0.09952819648258568 1:0.2311537233278026 2:0.09704585205636028 3:1.162711489011824 4:1.423131474823726 5:1.071446956128283 6:-1.111741258259243 7:-0.7520476868250183 8:-0.314772758582051 9:0.2966088220108988
-1 0:0.4244120762731468 1:-0.230659813218145 2:0.2161818579796334 3:-1.594475707402283 4:-0.4567256314082181 5:-1.359549500029792 6:1.205175419633297 7:0.5564555292380335 8:0.6518200723942029 9:-0.9247931439450759
